SaleID,Date,ProductID,Quantity,SellingPrice,TotalAmount,CustomerType,PaymentMethod,PrescriptionID,EmployeeID,DiscountPercentage,IsInsuranceClaim
S06089,7/14/2023,P00708,74,117.11,8666.14,Hospital,Insurance,,EMP034,0,Yes
S06090,9/1/2023,P00777,60,24.92,1495.2,Online,Credit Card,,EMP006,0,No
S06091,12/8/2023,P00387,21,80.02,1680.42,Hospital,Credit Card,,EMP002,11.85,No
S06092,3/20/2022,P01468,68,23.79,1617.72,Clinic,Credit Card,,EMP040,0,No
S06093,1/23/2022,P00308,41,125.01,5125.41,Online,Cash,,EMP002,11.29,No
S06094,2/24/2023,P01365,26,154.97,4029.22,Clinic,Cash,,EMP030,0,No
S06095,2/1/2023,P01438,26,119.58,3109.08,Clinic,Credit Card,,EMP039,0,No
S06096,8/11/2022,P01330,17,131,2227,Clinic,Credit Card,,EMP026,0,No
S06097,11/29/2023,P00065,65,135.3,8794.5,Wholesale,Debit Card,,EMP006,0,No
S06098,11/9/2022,P00781,39,67.18,2620.02,Hospital,Credit Card,,EMP034,0,No
S06099,10/13/2022,P00434,9,95.52,859.68,Wholesale,Debit Card,,EMP045,18.57,No
S06100,6/18/2022,P01145,84,201.2,16900.8,Hospital,Insurance,,EMP004,0,Yes
S06101,8/4/2023,P00867,65,135.3,8794.5,Hospital,Insurance,,EMP027,11.88,Yes
S06102,3/11/2023,P00023,24,83.93,2014.32,Hospital,Debit Card,,EMP005,0,No
S06103,9/11/2022,P01267,35,104.43,3655.05,Hospital,Insurance,,EMP029,0,Yes
S06104,10/7/2022,P01729,95,71.64,6805.8,Hospital,Cash,,EMP009,0,No
S06105,10/10/2022,P00629,54,117.24,6330.96,Hospital,Insurance,,EMP040,12.33,Yes
S06106,8/28/2022,P01062,71,58.06,4122.26,Wholesale,Credit Card,,EMP035,6.03,No
S06107,5/11/2022,P00107,73,48.96,3574.08,Hospital,Cash,,EMP039,12.54,No
S06108,9/2/2022,P00871,16,105.62,1689.92,Clinic,Insurance,,EMP043,0,Yes
S06109,3/14/2022,P00702,70,63.86,4470.2,Online,Insurance,,EMP002,0,Yes
S06110,6/13/2022,P01146,98,82.81,8115.38,Online,Cash,,EMP011,0,No
S06111,4/1/2022,P00525,86,55.95,4811.7,Hospital,Insurance,,EMP012,9.25,Yes
S06112,5/17/2023,P00516,42,201.66,8469.72,Online,Debit Card,,EMP027,0,No
S06113,2/23/2022,P01976,83,186.93,15515.19,Hospital,Debit Card,,EMP009,0,No
S06114,10/14/2023,P00806,3,111.07,333.21,Clinic,Debit Card,,EMP041,0,No
S06115,7/28/2022,P00698,86,43.84,3770.24,Retail,Credit Card,,EMP012,0,No
S06116,1/2/2023,P01651,7,101.43,710.01,Retail,Cash,,EMP032,0,No
S06117,7/31/2022,P01310,57,58.4,3328.8,Online,Insurance,,EMP035,0,Yes
S06118,2/12/2022,P00562,78,58.08,4530.24,Clinic,Credit Card,,EMP033,0,No
S06119,8/21/2022,P00895,31,143.2,4439.2,Retail,Cash,RX-8168,EMP017,19.14,No
S06120,8/10/2023,P00180,10,84.46,844.6,Retail,Debit Card,,EMP029,0,No
S06121,1/2/2022,P00614,25,16.64,416,Retail,Cash,,EMP009,0,No
S06122,5/25/2022,P01618,50,9.52,476,Retail,Cash,RX-1214,EMP027,5.17,No
S06123,10/11/2022,P00340,78,59.72,4658.16,Clinic,Debit Card,,EMP015,0,No
S06124,3/27/2022,P01356,95,64.33,6111.35,Hospital,Debit Card,,EMP003,0,No
S06125,7/11/2023,P01302,93,46.99,4370.07,Retail,Cash,,EMP030,0,No
S06126,10/1/2023,P00973,65,162.65,10572.25,Wholesale,Credit Card,,EMP007,0,No
S06127,5/26/2023,P00689,35,23.19,811.65,Wholesale,Cash,,EMP010,10.27,No
S06128,3/27/2022,P01288,44,131.47,5784.68,Hospital,Credit Card,,EMP013,0,No
S06129,5/22/2022,P00725,61,106.62,6503.82,Retail,Insurance,RX-7031,EMP036,10.52,Yes
S06130,2/26/2022,P01291,97,35.34,3427.98,Online,Cash,,EMP029,1.47,No
S06131,8/13/2022,P00958,40,103.53,4141.2,Retail,Debit Card,,EMP018,0,No
S06132,1/8/2022,P00537,83,181.11,15032.13,Online,Debit Card,,EMP047,15.08,No
S06133,2/23/2023,P00777,35,24.92,872.2,Hospital,Cash,,EMP005,0,No
S06134,9/8/2022,P00549,12,237.28,2847.36,Hospital,Insurance,,EMP003,17.43,Yes
S06135,6/20/2023,P01766,18,28.74,517.32,Hospital,Debit Card,,EMP002,0,No
S06136,9/17/2022,P01270,17,28.65,487.05,Online,Credit Card,,EMP042,0,No
S06137,5/8/2022,P00035,83,30.6,2539.8,Clinic,Insurance,,EMP014,0,Yes
S06138,6/26/2022,P01304,59,34.84,2055.56,Wholesale,Credit Card,,EMP039,0,No
S06139,7/9/2023,P00892,95,71.65,6806.75,Wholesale,Cash,,EMP002,0,No
S06140,10/1/2023,P00489,53,3.74,198.22,Online,Credit Card,,EMP045,0,No
S06141,6/21/2022,P00408,23,76.45,1758.35,Wholesale,Insurance,,EMP042,6.13,Yes
S06142,3/21/2022,P01339,80,70.94,5675.2,Online,Cash,,EMP042,14.09,No
S06143,11/8/2022,P00794,91,20.53,1868.23,Wholesale,Cash,,EMP045,15.85,No
S06144,7/24/2023,P00763,6,126.74,760.44,Hospital,Credit Card,,EMP023,10.8,No
S06145,11/29/2023,P01807,65,54.42,3537.3,Hospital,Debit Card,,EMP043,0,No
S06146,3/18/2022,P00369,59,150.98,8907.82,Online,Credit Card,,EMP029,0,No
S06147,2/11/2023,P00077,28,143.33,4013.24,Hospital,Credit Card,,EMP038,0,No
S06148,5/15/2022,P00618,44,21.08,927.52,Wholesale,Debit Card,,EMP011,0,No
S06149,11/28/2022,P01751,32,18.2,582.4,Retail,Insurance,RX-4052,EMP022,0,Yes
S06150,5/4/2022,P01388,18,21.28,383.04,Hospital,Insurance,,EMP048,0,Yes
S06151,12/6/2022,P00910,70,43.29,3030.3,Wholesale,Cash,,EMP049,0,No
S06152,11/2/2023,P01951,34,89.4,3039.6,Retail,Credit Card,RX-5974,EMP035,0,No
S06153,3/21/2022,P01976,24,186.93,4486.32,Retail,Debit Card,RX-6737,EMP033,0,No
S06154,10/16/2022,P00557,44,155.83,6856.52,Hospital,Credit Card,,EMP002,12.65,No
S06155,12/12/2022,P00971,46,96.63,4444.98,Clinic,Insurance,,EMP025,0,Yes
S06156,4/16/2023,P00651,17,74.05,1258.85,Online,Debit Card,,EMP005,0,No
S06157,7/23/2023,P00890,88,12.27,1079.76,Retail,Debit Card,RX-9270,EMP039,0,No
S06158,7/3/2022,P00515,52,49,2548,Hospital,Credit Card,,EMP008,1.38,No
S06159,7/4/2023,P01026,82,174.79,14332.78,Retail,Debit Card,RX-8764,EMP010,0,No
S06160,4/1/2023,P01041,71,104.4,7412.4,Hospital,Credit Card,,EMP022,0,No
S06161,12/26/2022,P00484,40,199.34,7973.6,Hospital,Cash,,EMP042,0,No
S06162,3/2/2023,P01661,59,43.48,2565.32,Clinic,Insurance,,EMP008,8.44,Yes
S06163,9/3/2022,P00880,60,75.81,4548.6,Clinic,Debit Card,,EMP025,0,No
S06164,11/14/2023,P00954,76,9.13,693.88,Wholesale,Cash,,EMP041,0,No
S06165,7/24/2023,P01161,1,26.77,26.77,Wholesale,Credit Card,,EMP034,0,No
S06166,3/18/2022,P00812,59,74.37,4387.83,Retail,Insurance,RX-2789,EMP016,14.3,Yes
S06167,1/2/2023,P01062,66,58.06,3831.96,Wholesale,Insurance,,EMP020,0,Yes
S06168,2/1/2023,P00401,56,10.14,567.84,Clinic,Credit Card,,EMP009,0,No
S06169,1/6/2022,P00532,12,148.82,1785.84,Clinic,Credit Card,,EMP042,0,No
S06170,8/24/2022,P01863,62,27.75,1720.5,Clinic,Debit Card,,EMP028,0,No
S06171,8/27/2022,P00284,21,23.35,490.35,Hospital,Insurance,,EMP003,0,Yes
S06172,3/27/2023,P01274,95,16.97,1612.15,Retail,Cash,RX-9963,EMP027,12.64,No
S06173,11/23/2023,P00361,20,118.03,2360.6,Online,Cash,,EMP003,0,No
S06174,7/12/2023,P01005,87,60.58,5270.46,Wholesale,Debit Card,,EMP032,0,No
S06175,9/13/2022,P01215,26,11.29,293.54,Wholesale,Insurance,,EMP027,0,Yes
S06176,9/22/2023,P00710,11,52.35,575.85,Hospital,Insurance,,EMP032,0,Yes
S06177,8/21/2022,P00279,54,173.42,9364.68,Clinic,Cash,,EMP005,18.78,No
S06178,9/9/2022,P00271,50,102.09,5104.5,Hospital,Cash,,EMP014,0,No
S06179,10/3/2023,P00102,57,87.35,4978.95,Hospital,Credit Card,,EMP024,0,No
S06180,10/5/2022,P01298,74,112.86,8351.64,Online,Credit Card,,EMP034,0,No
S06181,5/3/2022,P00223,92,103.7,9540.4,Retail,Insurance,RX-6566,EMP002,5.74,Yes
S06182,8/10/2023,P00948,30,53.01,1590.3,Wholesale,Insurance,,EMP031,0,Yes
S06183,7/1/2022,P00890,73,12.27,895.71,Online,Debit Card,,EMP005,15.78,No
S06184,8/6/2023,P00824,88,103.25,9086,Clinic,Insurance,,EMP001,0,Yes
S06185,11/9/2023,P00487,88,183.34,16133.92,Online,Credit Card,,EMP018,0,No
S06186,9/15/2023,P00057,14,41.2,576.8,Online,Credit Card,,EMP001,0,No
S06187,1/1/2022,P00381,15,103.75,1556.25,Wholesale,Cash,,EMP023,0,No
S06188,2/7/2023,P00530,29,145,4205,Retail,Cash,RX-3932,EMP049,0,No
S06189,8/17/2023,P00187,95,185.09,17583.55,Retail,Cash,RX-3115,EMP020,0,No
S06190,10/24/2022,P00724,51,98,4998,Retail,Debit Card,,EMP049,0,No
S06191,1/5/2023,P01692,28,45.34,1269.52,Clinic,Credit Card,,EMP006,4.21,No
S06192,10/8/2022,P00468,31,80.59,2498.29,Clinic,Debit Card,,EMP015,14.95,No
S06193,2/20/2023,P01172,97,48.49,4703.53,Online,Debit Card,,EMP046,0,No
S06194,10/12/2022,P00469,52,83.64,4349.28,Hospital,Cash,,EMP020,19.98,No
S06195,3/29/2023,P01705,35,109.89,3846.15,Hospital,Cash,,EMP035,0,No
S06196,6/4/2022,P01271,27,33.58,906.66,Wholesale,Credit Card,,EMP026,0,No
S06197,10/18/2022,P00682,91,168.41,15325.31,Retail,Debit Card,,EMP044,0,No
S06198,7/19/2022,P01955,57,80.88,4610.16,Hospital,Credit Card,,EMP017,0,No
S06199,12/13/2023,P01163,88,5.63,495.44,Online,Debit Card,,EMP010,16.61,No
S06200,7/6/2023,P00901,36,107.69,3876.84,Online,Debit Card,,EMP006,12.24,No
S06201,5/20/2023,P00315,79,11.61,917.19,Retail,Cash,RX-8762,EMP015,8.83,No
S06202,10/6/2023,P00986,2,21.93,43.86,Clinic,Credit Card,,EMP034,0,No
S06203,2/23/2023,P01269,21,64.9,1362.9,Online,Insurance,,EMP006,0,Yes
S06204,6/21/2022,P00529,21,95.24,2000.04,Wholesale,Debit Card,,EMP048,0,No
S06205,2/18/2022,P00382,8,36.37,290.96,Hospital,Credit Card,,EMP028,0,No
S06206,6/3/2023,P01592,10,83.63,836.3,Retail,Credit Card,RX-9492,EMP016,0,No
S06207,7/28/2022,P01548,38,86.73,3295.74,Wholesale,Insurance,,EMP046,0,Yes
S06208,10/13/2022,P00421,19,44.12,838.28,Hospital,Cash,,EMP047,16.99,No
S06209,9/14/2022,P00452,44,105.85,4657.4,Wholesale,Insurance,,EMP006,0,Yes
S06210,9/19/2023,P00735,65,68.81,4472.65,Hospital,Cash,,EMP040,0,No
S06211,4/21/2022,P00802,92,46.65,4291.8,Online,Insurance,,EMP043,0,Yes
S06212,6/14/2023,P01243,52,105.46,5483.92,Online,Insurance,,EMP036,0,Yes
S06213,4/18/2023,P00659,6,130.17,781.02,Online,Cash,,EMP006,0,No
S06214,2/28/2023,P00432,32,101.39,3244.48,Hospital,Credit Card,,EMP046,0,No
S06215,7/26/2022,P01419,85,47.73,4057.05,Retail,Insurance,,EMP024,0,Yes
S06216,10/25/2023,P01220,42,144.35,6062.7,Online,Insurance,,EMP042,0,Yes
S06217,3/25/2023,P01281,87,92.22,8023.14,Wholesale,Cash,,EMP020,16.44,No
S06218,10/28/2022,P00207,32,187.1,5987.2,Retail,Cash,RX-9383,EMP043,0,No
S06219,11/1/2023,P00820,2,97.7,195.4,Wholesale,Insurance,,EMP025,0,Yes
S06220,4/1/2022,P00150,94,169.28,15912.32,Online,Insurance,,EMP027,11.61,Yes
S06221,4/24/2023,P01544,42,76.15,3198.3,Online,Cash,,EMP036,0,No
S06222,4/8/2023,P00881,78,19.88,1550.64,Clinic,Debit Card,,EMP007,0,No
S06223,4/16/2023,P01471,47,158.03,7427.41,Clinic,Credit Card,,EMP039,0,No
S06224,5/11/2022,P01864,90,16.32,1468.8,Hospital,Cash,,EMP046,0,No
S06225,9/14/2023,P01162,48,93.42,4484.16,Retail,Cash,,EMP044,10.31,No
S06226,7/27/2022,P01216,95,88.91,8446.45,Retail,Debit Card,,EMP043,0,No
S06227,11/13/2023,P01488,46,75.36,3466.56,Retail,Credit Card,,EMP030,4.48,No
S06228,5/10/2022,P00589,26,100.97,2625.22,Clinic,Cash,,EMP024,0,No
S06229,3/23/2023,P01390,90,47.51,4275.9,Retail,Cash,,EMP003,0,No
S06230,3/8/2022,P00829,66,28.35,1871.1,Clinic,Credit Card,,EMP004,0,No
S06231,11/4/2022,P01562,85,109.84,9336.4,Online,Credit Card,,EMP037,0,No
S06232,4/16/2022,P00203,56,80.73,4520.88,Online,Insurance,,EMP023,16.41,Yes
S06233,12/7/2023,P00878,78,102.66,8007.48,Retail,Debit Card,RX-1297,EMP012,0,No
S06234,11/30/2023,P01363,28,104.08,2914.24,Wholesale,Credit Card,,EMP037,10.78,No
S06235,2/3/2023,P00956,75,21.42,1606.5,Clinic,Credit Card,,EMP010,0,No
S06236,3/23/2022,P01523,45,20.69,931.05,Retail,Debit Card,RX-5929,EMP015,0,No
S06237,10/31/2023,P00800,32,113.61,3635.52,Online,Debit Card,,EMP004,4.6,No
S06238,4/25/2022,P00669,46,84.23,3874.58,Wholesale,Debit Card,,EMP008,5.16,No
S06239,10/5/2023,P01239,72,222.24,16001.28,Clinic,Cash,,EMP007,0,No
S06240,9/22/2022,P00529,93,95.24,8857.32,Retail,Insurance,,EMP001,0,Yes
S06241,5/31/2022,P00707,95,66.04,6273.8,Wholesale,Debit Card,,EMP002,0,No
S06242,4/19/2023,P00249,95,159.98,15198.1,Retail,Insurance,,EMP021,10.17,Yes
S06243,1/15/2023,P01946,88,239.52,21077.76,Wholesale,Debit Card,,EMP016,0,No
S06244,10/24/2023,P00963,37,135.31,5006.47,Retail,Debit Card,,EMP016,0,No
S06245,3/7/2022,P00361,21,118.03,2478.63,Online,Debit Card,,EMP015,8.36,No
S06246,6/24/2022,P01707,59,125.83,7423.97,Hospital,Credit Card,,EMP043,0,No
S06247,11/20/2022,P00770,35,37.03,1296.05,Wholesale,Credit Card,,EMP035,0,No
S06248,11/3/2022,P01759,62,31.56,1956.72,Clinic,Cash,,EMP048,12.17,No
S06249,5/9/2022,P00564,63,128.81,8115.03,Hospital,Insurance,,EMP010,0,Yes
S06250,9/22/2022,P00935,84,71.5,6006,Hospital,Credit Card,,EMP045,19.99,No
S06251,8/12/2023,P01245,75,149.64,11223,Hospital,Credit Card,,EMP014,3.78,No
S06252,8/3/2023,P00437,34,94.25,3204.5,Online,Insurance,,EMP049,0,Yes
S06253,12/12/2023,P01446,78,117.22,9143.16,Wholesale,Credit Card,,EMP046,0.83,No
S06254,5/7/2022,P01743,95,86.43,8210.85,Retail,Cash,RX-7266,EMP038,0,No
S06255,2/25/2023,P01888,99,142.32,14089.68,Wholesale,Cash,,EMP013,0,No
S06256,8/29/2023,P01718,97,106.83,10362.51,Clinic,Insurance,,EMP034,0,Yes
S06257,8/16/2022,P00038,43,102.98,4428.14,Clinic,Credit Card,,EMP044,0,No
S06258,8/13/2022,P00526,21,97.95,2056.95,Hospital,Debit Card,,EMP037,0,No
S06259,2/11/2023,P00409,78,47.35,3693.3,Retail,Debit Card,,EMP018,0,No
S06260,11/13/2022,P00220,27,17.49,472.23,Online,Insurance,,EMP019,0,Yes
S06261,1/17/2022,P00826,87,11.51,1001.37,Wholesale,Credit Card,,EMP016,0,No
S06262,12/2/2023,P01705,20,109.89,2197.8,Wholesale,Credit Card,,EMP009,0,No
S06263,7/18/2022,P00297,72,91.57,6593.04,Clinic,Debit Card,,EMP048,14.26,No
S06264,3/28/2023,P00660,44,143.3,6305.2,Clinic,Insurance,,EMP047,0,Yes
S06265,11/5/2022,P00644,24,22.98,551.52,Hospital,Cash,,EMP014,0,No
S06266,11/24/2023,P00960,34,115.62,3931.08,Hospital,Insurance,,EMP008,8.54,Yes
S06267,10/19/2023,P00066,74,74.9,5542.6,Wholesale,Insurance,,EMP029,0,Yes
S06268,3/27/2022,P01351,65,102,6630,Wholesale,Debit Card,,EMP004,8.13,No
S06269,6/10/2022,P00658,24,48.94,1174.56,Hospital,Insurance,,EMP046,0,Yes
S06270,6/28/2023,P01623,2,85.31,170.62,Retail,Insurance,,EMP011,2.59,Yes
S06271,6/4/2023,P00338,48,93.52,4488.96,Clinic,Credit Card,,EMP048,4.47,No
S06272,1/7/2023,P00653,77,42.92,3304.84,Retail,Credit Card,,EMP037,14.72,No
S06273,12/31/2022,P00826,34,11.51,391.34,Retail,Cash,RX-9187,EMP012,0,No
S06274,8/21/2023,P00591,69,77.33,5335.77,Clinic,Debit Card,,EMP013,0,No
S06275,1/11/2022,P00042,35,9.38,328.3,Online,Insurance,,EMP015,0,Yes
S06276,9/7/2022,P00331,4,227.35,909.4,Clinic,Debit Card,,EMP005,15.86,No
S06277,7/30/2022,P00830,36,114.45,4120.2,Clinic,Insurance,,EMP012,0,Yes
S06278,4/2/2023,P01128,45,10.78,485.1,Retail,Debit Card,,EMP002,0,No
S06279,7/12/2022,P00040,33,187.27,6179.91,Hospital,Debit Card,,EMP018,0,No
S06280,12/26/2023,P00387,70,80.02,5601.4,Clinic,Cash,,EMP019,0,No
S06281,4/21/2022,P01899,54,128.93,6962.22,Clinic,Cash,,EMP025,0,No
S06282,3/18/2023,P00267,21,21.87,459.27,Online,Credit Card,,EMP014,0,No
S06283,2/8/2022,P01649,70,63.39,4437.3,Wholesale,Cash,,EMP003,0,No
S06284,9/21/2022,P00555,83,72.93,6053.19,Wholesale,Debit Card,,EMP031,0,No
S06285,11/14/2022,P01524,53,89.66,4751.98,Hospital,Credit Card,,EMP038,13.1,No
S06286,8/25/2023,P01574,72,119.21,8583.12,Online,Credit Card,,EMP015,0,No
S06287,12/13/2023,P00560,63,191.25,12048.75,Retail,Insurance,RX-4356,EMP039,0,Yes
S06288,8/7/2022,P00205,46,33.17,1525.82,Retail,Debit Card,RX-8423,EMP042,0,No
S06289,10/6/2023,P00201,20,134.17,2683.4,Clinic,Debit Card,,EMP036,0,No
S06290,11/22/2023,P01274,92,16.97,1561.24,Wholesale,Credit Card,,EMP038,0,No
S06291,12/6/2022,P01687,84,150.55,12646.2,Hospital,Debit Card,,EMP038,14.4,No
S06292,3/3/2023,P00781,51,67.18,3426.18,Wholesale,Cash,,EMP026,0,No
S06293,4/6/2023,P01489,19,86.68,1646.92,Clinic,Debit Card,,EMP021,18.67,No
S06294,12/8/2022,P01859,32,49.48,1583.36,Clinic,Credit Card,,EMP005,1.1,No
S06295,6/22/2023,P01010,47,59.36,2789.92,Wholesale,Credit Card,,EMP012,11.92,No
S06296,4/2/2022,P00809,47,202.97,9539.59,Hospital,Credit Card,,EMP049,0,No
S06297,2/22/2022,P00271,83,102.09,8473.47,Retail,Debit Card,RX-5577,EMP029,9.45,No
S06298,3/4/2023,P01656,8,58.81,470.48,Online,Insurance,,EMP004,19.98,Yes
S06299,6/25/2022,P01963,94,19.56,1838.64,Clinic,Cash,,EMP049,0,No
S06300,10/3/2023,P00643,52,137.17,7132.84,Retail,Credit Card,,EMP003,0,No
S06301,11/18/2022,P00853,96,231.36,22210.56,Retail,Credit Card,RX-2861,EMP008,0,No
S06302,2/19/2023,P01728,63,128.06,8067.78,Clinic,Debit Card,,EMP037,0,No
S06303,5/3/2022,P01748,35,29.92,1047.2,Online,Credit Card,,EMP012,15.6,No
S06304,7/26/2022,P00570,11,96.73,1064.03,Wholesale,Debit Card,,EMP035,1.47,No
S06305,2/3/2022,P00825,64,195.57,12516.48,Clinic,Cash,,EMP042,0,No
S06306,9/25/2022,P00312,73,27.82,2030.86,Retail,Insurance,,EMP017,0,Yes
S06307,4/3/2023,P01254,59,16.86,994.74,Retail,Credit Card,RX-4411,EMP021,0,No
S06308,12/29/2023,P01274,49,16.97,831.53,Online,Credit Card,,EMP023,7.16,No
S06309,3/20/2022,P00775,69,54.16,3737.04,Wholesale,Cash,,EMP003,10.2,No
S06310,5/27/2023,P01694,75,149.66,11224.5,Hospital,Cash,,EMP022,0,No
S06311,7/27/2023,P01381,75,56.06,4204.5,Wholesale,Cash,,EMP036,0,No
S06312,11/1/2022,P01614,61,27.6,1683.6,Clinic,Insurance,,EMP039,0,Yes
S06313,5/12/2022,P01834,4,135.5,542,Retail,Credit Card,RX-9391,EMP030,6.32,No
S06314,10/9/2023,P01177,57,102.33,5832.81,Online,Debit Card,,EMP040,0,No
S06315,11/21/2022,P01487,84,24.77,2080.68,Clinic,Insurance,,EMP027,2.68,Yes
S06316,11/23/2023,P01270,38,28.65,1088.7,Hospital,Cash,,EMP023,0,No
S06317,12/27/2023,P01375,48,141.36,6785.28,Online,Insurance,,EMP020,0,Yes
S06318,1/25/2023,P01888,67,142.32,9535.44,Online,Debit Card,,EMP039,0,No
S06319,10/17/2022,P01718,48,106.83,5127.84,Retail,Cash,,EMP039,0,No
S06320,1/20/2022,P00323,75,88.31,6623.25,Hospital,Debit Card,,EMP011,16.51,No
S06321,7/6/2023,P01847,80,61.27,4901.6,Online,Insurance,,EMP029,0.77,Yes
S06322,12/11/2022,P01251,77,174.95,13471.15,Retail,Insurance,,EMP044,9.43,Yes
S06323,3/8/2023,P01154,72,93.23,6712.56,Clinic,Credit Card,,EMP027,0,No
S06324,8/31/2023,P01651,85,101.43,8621.55,Hospital,Credit Card,,EMP017,0,No
S06325,7/17/2023,P01079,36,88.67,3192.12,Wholesale,Credit Card,,EMP038,0,No
S06326,6/25/2023,P00502,28,28.23,790.44,Wholesale,Cash,,EMP016,0,No
S06327,5/16/2022,P01275,28,16.73,468.44,Wholesale,Cash,,EMP043,8.2,No
S06328,8/16/2023,P00929,68,108.63,7386.84,Clinic,Debit Card,,EMP011,0,No
S06329,7/4/2022,P01297,15,94.81,1422.15,Retail,Cash,RX-7216,EMP016,3.85,No
S06330,10/12/2023,P01072,51,134.15,6841.65,Wholesale,Debit Card,,EMP007,0.37,No
S06331,2/28/2023,P01312,93,113.33,10539.69,Hospital,Credit Card,,EMP024,0,No
S06332,7/10/2022,P01313,94,108.25,10175.5,Retail,Credit Card,,EMP043,0,No
S06333,8/8/2022,P00497,21,47.46,996.66,Wholesale,Credit Card,,EMP049,0,No
S06334,11/19/2023,P01159,54,125.04,6752.16,Retail,Debit Card,RX-5182,EMP037,12.46,No
S06335,8/31/2022,P01775,17,4.24,72.08,Online,Credit Card,,EMP041,19.55,No
S06336,7/19/2022,P01336,12,27.52,330.24,Clinic,Cash,,EMP046,0,No
S06337,8/24/2022,P00645,52,221.7,11528.4,Hospital,Credit Card,,EMP047,0,No
S06338,11/1/2022,P01170,38,141.83,5389.54,Clinic,Credit Card,,EMP026,0,No
S06339,10/26/2023,P01566,39,86.62,3378.18,Online,Insurance,,EMP027,0,Yes
S06340,6/22/2023,P01880,16,38.34,613.44,Hospital,Cash,,EMP024,19.27,No
S06341,3/25/2022,P00282,44,144.15,6342.6,Hospital,Insurance,,EMP010,0,Yes
S06342,5/28/2022,P01050,34,86.5,2941,Clinic,Cash,,EMP008,0,No
S06343,9/25/2022,P01380,41,125.79,5157.39,Retail,Credit Card,,EMP048,11.2,No
S06344,11/20/2023,P01965,28,55.04,1541.12,Online,Cash,,EMP027,0,No
S06345,5/21/2023,P01539,96,108.49,10415.04,Retail,Insurance,,EMP035,0,Yes
S06346,2/14/2023,P00746,55,166.68,9167.4,Retail,Credit Card,,EMP017,0,No
S06347,4/13/2023,P00887,42,20.08,843.36,Wholesale,Cash,,EMP003,0,No
S06348,6/17/2023,P00414,13,113.92,1480.96,Hospital,Insurance,,EMP030,0,Yes
S06349,6/18/2023,P01708,19,125.41,2382.79,Wholesale,Insurance,,EMP003,0,Yes
S06350,4/13/2022,P00417,20,97.93,1958.6,Hospital,Debit Card,,EMP049,0,No
S06351,9/15/2022,P01391,62,114.77,7115.74,Clinic,Cash,,EMP029,0,No
S06352,8/14/2022,P01066,90,186.22,16759.8,Hospital,Insurance,,EMP026,7.99,Yes
S06353,8/28/2022,P01938,17,133.27,2265.59,Online,Debit Card,,EMP046,0,No
S06354,8/7/2022,P01044,12,87.35,1048.2,Wholesale,Credit Card,,EMP002,0,No
S06355,12/3/2022,P01840,95,113.98,10828.1,Wholesale,Debit Card,,EMP026,0,No
S06356,6/3/2023,P00142,94,26.3,2472.2,Hospital,Cash,,EMP043,0.31,No
S06357,6/30/2022,P01063,88,168.85,14858.8,Online,Debit Card,,EMP007,0,No
S06358,1/7/2023,P00599,60,11.43,685.8,Retail,Credit Card,RX-9507,EMP030,0,No
S06359,1/2/2022,P00168,29,80.45,2333.05,Retail,Credit Card,RX-2666,EMP021,0,No
S06360,5/2/2022,P01559,34,165.65,5632.1,Online,Cash,,EMP040,17.43,No
S06361,7/11/2023,P01895,78,121.31,9462.18,Clinic,Credit Card,,EMP017,0,No
S06362,10/13/2022,P01047,54,76.68,4140.72,Wholesale,Cash,,EMP008,10.85,No
S06363,1/2/2023,P00281,39,80.64,3144.96,Hospital,Cash,,EMP040,0,No
S06364,2/10/2022,P01034,4,69.33,277.32,Retail,Insurance,,EMP034,9.15,Yes
S06365,10/15/2023,P01566,95,86.62,8228.9,Wholesale,Insurance,,EMP031,0,Yes
S06366,7/25/2023,P00865,70,82.84,5798.8,Retail,Debit Card,RX-3939,EMP017,0,No
S06367,9/28/2022,P01933,53,52.94,2805.82,Hospital,Credit Card,,EMP041,0,No
S06368,9/8/2022,P01470,7,142.51,997.57,Hospital,Credit Card,,EMP047,16.92,No
S06369,7/4/2023,P01087,16,36.45,583.2,Online,Credit Card,,EMP001,10.21,No
S06370,6/8/2022,P00400,29,80.31,2328.99,Retail,Credit Card,RX-7834,EMP047,0,No
S06371,3/29/2023,P00908,26,153.04,3979.04,Hospital,Credit Card,,EMP019,0,No
S06372,6/29/2023,P01805,8,162.9,1303.2,Wholesale,Insurance,,EMP004,0,Yes
S06373,3/1/2022,P00103,14,84.8,1187.2,Online,Cash,,EMP024,0,No
S06374,3/4/2022,P00192,74,183.8,13601.2,Hospital,Insurance,,EMP016,0,Yes
S06375,11/19/2023,P01387,24,92.55,2221.2,Clinic,Insurance,,EMP043,0,Yes
S06376,2/5/2023,P01008,35,213.77,7481.95,Wholesale,Debit Card,,EMP003,0,No
S06377,10/8/2022,P00933,33,194.93,6432.69,Retail,Insurance,,EMP033,0,Yes
S06378,9/25/2022,P01572,10,53.94,539.4,Online,Credit Card,,EMP014,0,No
S06379,3/10/2023,P01280,79,22.73,1795.67,Retail,Debit Card,,EMP033,0,No
S06380,9/20/2023,P01198,65,89.35,5807.75,Online,Insurance,,EMP009,0,Yes
S06381,5/23/2022,P00891,16,16.2,259.2,Hospital,Debit Card,,EMP039,0,No
S06382,8/5/2022,P01411,29,179.73,5212.17,Clinic,Insurance,,EMP017,0,Yes
S06383,1/16/2022,P00474,96,152.02,14593.92,Online,Credit Card,,EMP002,0.53,No
